address,price,movein_t,movein_d,bedrooms
2715 Dwight Way,1800.0,1433142000.0,2015-06-01,1
2715 Dwight Way,1950.0,1433142000.0,2015-06-01,1
2715 Dwight Way,1850.0,1433142000.0,2015-06-01,1
2715 Dwight Way,1827.0,1401606000.0,2014-06-01,1
2715 Dwight Way,1925.0,1433142000.0,2015-06-01,1
2715 Dwight Way,1925.0,1433142000.0,2015-06-01,1
2715 Dwight Way,1954.0,1401606000.0,2014-06-01,1
2715 Dwight Way,2035.0,1433142000.0,2015-06-01,1
2715 Dwight Way,2000.0,1433142000.0,2015-06-01,1
2715 Dwight Way,4080.0,1433142000.0,2015-06-01,3
2715 Dwight Way,4080.0,1433142000.0,2015-06-01,3
2467 Warring St,3500.0,1433142000.0,2015-06-01,2
2467 Warring St,3300.0,1433142000.0,2015-06-01,2
2467 Warring St,3600.0,1433142000.0,2015-06-01,2
2467 Warring St,2995.0,1433142000.0,2015-06-01,2
2467 Warring St,2925.0,1433142000.0,2015-06-01,2
2467 Warring St,2735.0,1405839600.0,2014-07-20,2
2467 Warring St,2995.0,1433142000.0,2015-06-01,2
2467 Warring St,3145.0,1433142000.0,2015-06-01,2
2467 Warring St,3045.0,1401606000.0,2014-06-01,2
2467 Warring St,3200.0,1433142000.0,2015-06-01,2
2467 Warring St,3180.0,1433142000.0,2015-06-01,2
2467 Warring St,3250.0,1433142000.0,2015-06-01,2
2467 Warring St,3248.0,1401606000.0,2014-06-01,2
2903 Dwight Way,2538.0,1398927600.0,2014-05-01,2
2903 Dwight Way,2500.0,1398927600.0,2014-05-01,2
2435 Haste St,850.0,1433142000.0,2015-06-01,0
2435 Haste St,850.0,1433142000.0,2015-06-01,0
2435 Haste St,914.0,1391241600.0,2014-02-01,0
2435 Haste St,900.0,1440054000.0,2015-08-20,0
2435 Haste St,950.0,1439794800.0,2015-08-17,0
2708 Haste St,1472.0,1402124400.0,2014-06-07,0
2708 Haste St,1421.0,1406876400.0,2014-08-01,0
2708 Haste St,1625.0,1432450800.0,2015-05-24,0
2708 Haste St,1600.0,1431673200.0,2015-05-15,0
2728 Haste St,1100.0,1433142000.0,2015-06-01,1
2728 Haste St,1218.0,1409554800.0,2014-09-01,1
2728 Haste St,1450.0,1438412400.0,2015-08-01,1
2728 Haste St,900.0,1422777600.0,2015-02-01,0
2728 Haste St,711.0,1409727600.0,2014-09-03,0
2728 Haste St,1000.0,1433142000.0,2015-06-01,0
2728 Haste St,1000.0,1438412400.0,2015-08-01,0
2728 Haste St,1066.0,1406876400.0,2014-08-01,0
2728 Haste St,1000.0,1435734000.0,2015-07-01,0
2728 Haste St,1100.0,1433142000.0,2015-06-01,0
2728 Haste St,1066.0,1406876400.0,2014-08-01,0
2728 Haste St,1117.0,1404198000.0,2014-07-01,0
2728 Haste St,1100.0,1422777600.0,2015-02-01,0
2728 Haste St,1300.0,1433142000.0,2015-06-01,0
2728 Haste St,1218.0,1406876400.0,2014-08-01,0
2728 Haste St,1400.0,1433142000.0,2015-06-01,0
2728 Haste St,1400.0,1438412400.0,2015-08-01,0
2728 Haste St,1900.0,1433055600.0,2015-05-31,0
2728 Haste St,1421.0,1406876400.0,2014-08-01,0
2728 Haste St,1050.0,1433142000.0,2015-06-01,1
2728 Haste St,950.0,1433142000.0,2015-06-01,1
2728 Haste St,1100.0,1433142000.0,2015-06-01,1
2728 Haste St,1100.0,1435734000.0,2015-07-01,1
2442 Piedmont Ave,2431.0,1403247600.0,2014-06-20,2
2442 Piedmont Ave,2329.0,1408431600.0,2014-08-19,2
2442 Piedmont Ave,2431.0,1402038000.0,2014-06-06,2
2442 Piedmont Ave,2431.0,1402556400.0,2014-06-12,2
2442 Piedmont Ave,2600.0,1431673200.0,2015-05-15,2
2442 Piedmont Ave,2532.0,1402038000.0,2014-06-06,2
2442 Piedmont Ave,2634.0,1403334000.0,2014-06-21,2
2442 Piedmont Ave,2634.0,1406876400.0,2014-08-01,2
2442 Piedmont Ave,2695.0,1434092400.0,2015-06-12,2
2442 Piedmont Ave,2695.0,1434178800.0,2015-06-13,2
2442 Piedmont Ave,2895.0,1434351600.0,2015-06-15,2
2442 Piedmont Ave,2795.0,1438758000.0,2015-08-05,2
2442 Piedmont Ave,2695.0,1434956400.0,2015-06-22,2
2442 Piedmont Ave,2895.0,1434351600.0,2015-06-15,2
2442 Piedmont Ave,2895.0,1438326000.0,2015-07-31,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2461 Warring St,2385.0,1401606000.0,2014-06-01,2
2461 Warring St,2385.0,1401606000.0,2014-06-01,2
2461 Warring St,2436.0,1401606000.0,2014-06-01,2
2461 Warring St,2436.0,1401606000.0,2014-06-01,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2461 Warring St,1675.0,1401606000.0,2014-06-01,1
2461 Warring St,1675.0,1401606000.0,2014-06-01,1
2461 Warring St,1675.0,1401606000.0,2014-06-01,1
2461 Warring St,1675.0,1401606000.0,2014-06-01,1
2461 Warring St,1675.0,1401606000.0,2014-06-01,1
2461 Warring St,1675.0,1401606000.0,2014-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,1700.0,1433142000.0,2015-06-01,1
2461 Warring St,2385.0,1401606000.0,2014-06-01,2
2461 Warring St,2335.0,1401606000.0,2014-06-01,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2461 Warring St,3100.0,1433142000.0,2015-06-01,2
2461 Warring St,3100.0,1433142000.0,2015-06-01,2
2461 Warring St,2994.0,1401606000.0,2014-06-01,2
2461 Warring St,2994.0,1401606000.0,2014-06-01,2
2461 Warring St,2500.0,1433142000.0,2015-06-01,2
2414 Telegraph Ave,1675.0,1393315200.0,2014-02-25,1
2414 Telegraph Ave,1675.0,1406876400.0,2014-08-01,0
2414 Telegraph Ave,1525.0,1433142000.0,2015-06-01,0
2414 Telegraph Ave,1795.0,1439708400.0,2015-08-16,0
2414 Telegraph Ave,1827.0,1406876400.0,2014-08-01,1
2414 Telegraph Ave,1795.0,1427871600.0,2015-04-01,1
2414 Telegraph Ave,2145.0,1442732400.0,2015-09-20,1
2414 Telegraph Ave,1827.0,1405062000.0,2014-07-11,1
2414 Telegraph Ave,2995.0,1438412400.0,2015-08-01,2
2414 Telegraph Ave,2395.0,1431759600.0,2015-05-16,1
2710 Haste St,1475.0,1433142000.0,2015-06-01,0
2710 Haste St,1475.0,1434783600.0,2015-06-20,0
2710 Haste St,1600.0,1434351600.0,2015-06-15,0
2710 Haste St,1535.0,1401606000.0,2014-06-01,0
2710 Haste St,1700.0,1438412400.0,2015-08-01,0
2732 Haste St,2895.0,1435734000.0,2015-07-01,2
2732 Haste St,2995.0,1435820400.0,2015-07-02,2
2732 Haste St,2895.0,1439622000.0,2015-08-15,2
2732 Haste St,2895.0,1441090800.0,2015-09-01,2
2732 Haste St,2895.0,1441954800.0,2015-09-11,2
2732 Haste St,2895.0,1439622000.0,2015-08-15,2
2732 Haste St,2431.0,1401951600.0,2014-06-05,2
2732 Haste St,1572.0,1390723200.0,2014-01-26,1
2732 Haste St,2431.0,1404802800.0,2014-07-08,2
2732 Haste St,2431.0,1402038000.0,2014-06-06,2
2732 Haste St,2431.0,1408604400.0,2014-08-21,2
2732 Haste St,2431.0,1402038000.0,2014-06-06,2
2732 Haste St,2588.0,1407740400.0,2014-08-11,2
2732 Haste St,2532.0,1403506800.0,2014-06-23,2
2732 Haste St,2588.0,1401433200.0,2014-05-30,2
2732 Haste St,2588.0,1403593200.0,2014-06-24,2
2732 Haste St,2695.0,1431673200.0,2015-05-15,2
2732 Haste St,2588.0,1409900400.0,2014-09-05,2
2732 Haste St,2588.0,1402297200.0,2014-06-09,2
2732 Haste St,2695.0,1433833200.0,2015-06-09,2
2732 Haste St,2588.0,1403334000.0,2014-06-21,2
2732 Haste St,2695.0,1434178800.0,2015-06-13,2
2732 Haste St,2895.0,1438412400.0,2015-08-01,2
2732 Haste St,2795.0,1437721200.0,2015-07-24,2
2732 Haste St,2895.0,1439794800.0,2015-08-17,2
2732 Haste St,2895.0,1440745200.0,2015-08-28,2
2437 Piedmont Ave,3300.0,1433487600.0,2015-06-05,2
2437 Piedmont Ave,3300.0,1433314800.0,2015-06-03,2
2437 Piedmont Ave,2995.0,1433314800.0,2015-06-03,2
2437 Piedmont Ave,2950.0,1433401200.0,2015-06-04,2
2437 Piedmont Ave,2895.0,1433314800.0,2015-06-03,2
2437 Piedmont Ave,2995.0,1433314800.0,2015-06-03,2
2437 Piedmont Ave,2995.0,1433314800.0,2015-06-03,2
2437 Piedmont Ave,2995.0,1433142000.0,2015-06-01,2
2437 Piedmont Ave,2995.0,1433401200.0,2015-06-04,2
2437 Piedmont Ave,2995.0,1433401200.0,2015-06-04,2
2437 Piedmont Ave,3000.0,1433401200.0,2015-06-04,2
2437 Piedmont Ave,2995.0,1433314800.0,2015-06-03,2
2437 Warring St,1416.0,1406876400.0,2014-08-01,0
2437 Warring St,1395.0,1421913600.0,2015-01-22,0
2437 Warring St,1750.0,1438412400.0,2015-08-01,1
2437 Warring St,1416.0,1407740400.0,2014-08-11,0
2437 Warring St,1750.0,1438326000.0,2015-07-31,1
2433 Warring St,1400.0,1398927600.0,2014-05-01,1
2433 Warring St,1200.0,1404198000.0,2014-07-01,1
2421 Prospect St,725.0,1432364400.0,2015-05-23,0
2421 Prospect St,663.0,1432364400.0,2015-05-23,0
2421 Prospect St,688.0,1432364400.0,2015-05-23,1
2421 Prospect St,1037.0,1432364400.0,2015-05-23,0
2415 College Ave,1421.0,1401433200.0,2014-05-30,1
2415 College Ave,1421.0,1405407600.0,2014-07-15,1
2415 College Ave,1472.0,1389859200.0,2014-01-16,1
2415 College Ave,1421.0,1405926000.0,2014-07-21,1
2415 College Ave,1700.0,1432278000.0,2015-05-22,1
2415 College Ave,1600.0,1439535600.0,2015-08-14,1
2415 College Ave,1700.0,1422950400.0,2015-02-03,1
2415 College Ave,1700.0,1421136000.0,2015-01-13,1
2415 College Ave,1700.0,1421049600.0,2015-01-12,1
2415 College Ave,1700.0,1432882800.0,2015-05-29,1
2415 College Ave,2132.0,1395039600.0,2014-03-17,1
2415 College Ave,1800.0,1438412400.0,2015-08-01,1
2415 College Ave,1700.0,1422086400.0,2015-01-24,1
2415 College Ave,1800.0,1441609200.0,2015-09-07,1
2415 College Ave,1800.0,1441954800.0,2015-09-11,1
2721 Haste St,2950.0,1438412400.0,2015-08-01,2
2721 Haste St,2900.0,1439708400.0,2015-08-16,2
2721 Haste St,2950.0,1438412400.0,2015-08-01,2
2721 Haste St,1695.0,1433142000.0,2015-06-01,1
2721 Haste St,1619.0,1403593200.0,2014-06-24,1
2721 Haste St,1523.0,1395385200.0,2014-03-21,1
2721 Haste St,1619.0,1389686400.0,2014-01-14,1
2721 Haste St,1895.0,1439017200.0,2015-08-08,1
2721 Haste St,1875.0,1450252800.0,2015-12-16,1
2721 Haste St,2800.0,1441090800.0,2015-09-01,2
2721 Haste St,2309.0,1402729200.0,2014-06-14,2
2721 Haste St,2850.0,1441090800.0,2015-09-01,2
2721 Haste St,2850.0,1433142000.0,2015-06-01,2
2727 Haste St,2475.0,1439967600.0,2015-08-19,1
2727 Haste St,1350.0,1439967600.0,2015-08-19,1
2727 Haste St,2850.0,1439967600.0,2015-08-19,1
2727 Haste St,2790.0,1439967600.0,2015-08-19,1
2727 Haste St,3160.0,1439967600.0,2015-08-19,1
2727 Haste St,3100.0,1439967600.0,2015-08-19,1
2727 Haste St,4425.0,1439967600.0,2015-08-19,2
2727 Haste St,3225.0,1439967600.0,2015-08-19,1
2747 Haste St,2995.0,1433142000.0,2015-06-01,1
2747 Haste St,2634.0,1409641200.0,2014-09-02,1
2747 Haste St,2195.0,1420790400.0,2015-01-09,1
2747 Haste St,1923.0,1402556400.0,2014-06-12,1
2747 Haste St,1923.0,1396335600.0,2014-04-01,1
2747 Haste St,1974.0,1409554800.0,2014-09-01,1
2747 Haste St,2588.0,1410332400.0,2014-09-10,1
2747 Haste St,2532.0,1398927600.0,2014-05-01,1
2747 Haste St,2595.0,1451635200.0,2016-01-01,1
2747 Haste St,2588.0,1409900400.0,2014-09-05,1
2747 Haste St,2595.0,1420876800.0,2015-01-10,1
2747 Haste St,2595.0,1440054000.0,2015-08-20,1
2430 Prospect St,1726.0,1405407600.0,2014-07-15,1
2430 Prospect St,1726.0,1404543600.0,2014-07-05,1
2430 Prospect St,1320.0,1418716800.0,2014-12-16,1
2430 Prospect St,1726.0,1401346800.0,2014-05-29,1
2430 Prospect St,1900.0,1430463600.0,2015-05-01,1
2430 Prospect St,1800.0,1430463600.0,2015-05-01,1
2430 Prospect St,2100.0,1449129600.0,2015-12-03,1
2430 Prospect St,2000.0,1439535600.0,2015-08-14,1
2430 Prospect St,2700.0,1436943600.0,2015-07-15,2
2417 Prospect St,3045.0,1401606000.0,2014-06-01,2
2417 Prospect St,3248.0,1401606000.0,2014-06-01,1
2409 College Ave,2400.0,1433142000.0,2015-06-01,2
2409 College Ave,2400.0,1433142000.0,2015-06-01,2
2409 College Ave,2550.0,1433142000.0,2015-06-01,2
2409 College Ave,1995.0,1433142000.0,2015-06-01,2
2409 College Ave,1850.0,1433142000.0,2015-06-01,2
2409 College Ave,1425.0,1433142000.0,2015-06-01,0
2409 College Ave,1954.0,1401606000.0,2014-06-01,2
2409 College Ave,2177.0,1401606000.0,2014-06-01,2
2409 College Ave,2132.0,1401606000.0,2014-06-01,2
2409 College Ave,2385.0,1401606000.0,2014-06-01,2
2409 College Ave,2250.0,1433142000.0,2015-06-01,2
2409 College Ave,2400.0,1433142000.0,2015-06-01,2
2409 College Ave,2400.0,1433142000.0,2015-06-01,2
2601 Channing Way,3000.0,1433142000.0,2015-06-01,2
2601 Channing Way,3045.0,1401606000.0,2014-06-01,2
2601 Channing Way,1500.0,1433142000.0,2015-06-01,0
2601 Channing Way,1421.0,1401606000.0,2014-06-01,0
2601 Channing Way,1523.0,1401606000.0,2014-06-01,0
2601 Channing Way,1500.0,1421654400.0,2015-01-19,0
2601 Channing Way,1523.0,1414825200.0,2014-11-01,0
2601 Channing Way,1523.0,1401606000.0,2014-06-01,0
2601 Channing Way,1523.0,1401606000.0,2014-06-01,0
2601 Channing Way,1523.0,1401606000.0,2014-06-01,0
2601 Channing Way,1523.0,1401606000.0,2014-06-01,0
2601 Channing Way,1523.0,1401606000.0,2014-06-01,0
2601 Channing Way,1523.0,1401606000.0,2014-06-01,0
2601 Channing Way,1523.0,1401606000.0,2014-06-01,0
2601 Channing Way,1600.0,1441695600.0,2015-09-08,0
2601 Channing Way,1550.0,1433142000.0,2015-06-01,0
2601 Channing Way,2200.0,1433142000.0,2015-06-01,2
2601 Channing Way,2132.0,1401606000.0,2014-06-01,2
2601 Channing Way,3000.0,1432882800.0,2015-05-29,2
2601 Channing Way,2741.0,1401606000.0,2014-06-01,2
2601 Channing Way,3000.0,1432882800.0,2015-05-29,2
2601 Channing Way,3000.0,1432882800.0,2015-05-29,2
2700 Channing Way,1400.0,1441090800.0,2015-09-01,1
2724 Channing Way,3350.0,1402038000.0,2014-06-06,2
2724 Channing Way,3300.0,1433487600.0,2015-06-05,2
2724 Channing Way,3395.0,1433487600.0,2015-06-05,2
2724 Channing Way,3238.0,1401692400.0,2014-06-02,2
2724 Channing Way,2639.0,1408086000.0,2014-08-15,2
2724 Channing Way,2538.0,1389772800.0,2014-01-15,2
2724 Channing Way,2994.0,1407826800.0,2014-08-12,2
2724 Channing Way,3295.0,1430463600.0,2015-05-01,2
2724 Channing Way,3248.0,1401519600.0,2014-05-31,2
2724 Channing Way,3295.0,1438326000.0,2015-07-31,2
2724 Channing Way,3295.0,1439622000.0,2015-08-15,2
2724 Channing Way,3295.0,1440054000.0,2015-08-20,2
2724 Channing Way,3295.0,1439622000.0,2015-08-15,2
2728 Channing Way,863.0,1406876400.0,2014-08-01,0
2728 Channing Way,850.0,1420185600.0,2015-01-02,0
2728 Channing Way,900.0,1438412400.0,2015-08-01,0
2728 Channing Way,863.0,1406876400.0,2014-08-01,0
2728 Channing Way,900.0,1422950400.0,2015-02-03,0
2728 Channing Way,900.0,1421308800.0,2015-01-15,0
2728 Channing Way,950.0,1437116400.0,2015-07-17,0
2728 Channing Way,914.0,1406876400.0,2014-08-01,0
2728 Channing Way,950.0,1438412400.0,2015-08-01,0
2728 Channing Way,950.0,1449216000.0,2015-12-04,0
2728 Channing Way,1050.0,1438412400.0,2015-08-01,0
2728 Channing Way,950.0,1434524400.0,2015-06-17,0
2728 Channing Way,950.0,1438412400.0,2015-08-01,0
2728 Channing Way,1000.0,1440226800.0,2015-08-22,0
2728 Channing Way,975.0,1431673200.0,2015-05-15,0
2728 Channing Way,1050.0,1436943600.0,2015-07-15,0
2728 Channing Way,1117.0,1406876400.0,2014-08-01,0
2728 Channing Way,1050.0,1436943600.0,2015-07-15,0
2728 Channing Way,1200.0,1438412400.0,2015-08-01,0
52 Panoramic Way,2500.0,1425196800.0,2015-03-01,0
54 Panoramic Way,2800.0,1441090800.0,2015-09-01,0
2421 Durant Ave,1320.0,1415520000.0,2014-11-09,0
2421 Durant Ave,1300.0,1433142000.0,2015-06-01,0
2421 Durant Ave,1269.0,1402902000.0,2014-06-16,0
2421 Durant Ave,1300.0,1429513200.0,2015-04-20,0
2421 Durant Ave,1320.0,1404198000.0,2014-07-01,0
2421 Durant Ave,1320.0,1409036400.0,2014-08-26,0
2421 Durant Ave,1320.0,1409036400.0,2014-08-26,0
2421 Durant Ave,1320.0,1415433600.0,2014-11-08,0
2421 Durant Ave,2284.0,1401606000.0,2014-06-01,2
2421 Durant Ave,1421.0,1409641200.0,2014-09-02,0
2709 Channing Way,1599.0,1404284400.0,2014-07-02,1
2709 Channing Way,1193.0,1405148400.0,2014-07-12,0
2709 Channing Way,1903.0,1404198000.0,2014-07-01,1
2709 Channing Way,1599.0,1406876400.0,2014-08-01,1
2709 Channing Way,2335.0,1405148400.0,2014-07-12,2
2717 Channing Way,1294.0,1401606000.0,2014-06-01,0
2717 Channing Way,1200.0,1433142000.0,2015-06-01,0
2717 Channing Way,1300.0,1436425200.0,2015-07-09,0
2717 Channing Way,1294.0,1401606000.0,2014-06-01,0
2717 Channing Way,1523.0,1405494000.0,2014-07-16,0
2717 Channing Way,1300.0,1433142000.0,2015-06-01,0
2717 Channing Way,1600.0,1432450800.0,2015-05-24,0
2717 Channing Way,1573.0,1401606000.0,2014-06-01,0
2717 Channing Way,1600.0,1433142000.0,2015-06-01,0
2717 Channing Way,1600.0,1438412400.0,2015-08-01,0
2717 Channing Way,2300.0,1433142000.0,2015-06-01,0
2717 Channing Way,1675.0,1414825200.0,2014-11-01,0
2717 Channing Way,1675.0,1401606000.0,2014-06-01,0
2717 Channing Way,1850.0,1433142000.0,2015-06-01,0
2717 Channing Way,1800.0,1433142000.0,2015-06-01,0
2717 Channing Way,1370.0,1401606000.0,2014-06-01,1
2717 Channing Way,2350.0,1437894000.0,2015-07-26,2
2717 Channing Way,1500.0,1433142000.0,2015-06-01,1
2717 Channing Way,2600.0,1433142000.0,2015-06-01,2
2815 Channing Way,2695.0,1433142000.0,2015-06-01,3
2525 Durant Ave,1314.0,1401606000.0,2014-06-01,0
2525 Durant Ave,1213.0,1401606000.0,2014-06-01,0
2525 Durant Ave,1416.0,1412146800.0,2014-10-01,0
2525 Durant Ave,1416.0,1401606000.0,2014-06-01,0
2525 Durant Ave,1416.0,1406876400.0,2014-08-01,0
2525 Durant Ave,1416.0,1401606000.0,2014-06-01,0
2525 Durant Ave,1495.0,1433142000.0,2015-06-01,0
2525 Durant Ave,1416.0,1401606000.0,2014-06-01,0
2525 Durant Ave,1495.0,1433142000.0,2015-06-01,0
2525 Durant Ave,1495.0,1433142000.0,2015-06-01,0
2525 Durant Ave,2030.0,1401606000.0,2014-06-01,1
2525 Durant Ave,1495.0,1433142000.0,2015-06-01,1
2525 Durant Ave,1595.0,1433142000.0,2015-06-01,0
2525 Durant Ave,2030.0,1401606000.0,2014-06-01,1
2525 Durant Ave,2030.0,1401606000.0,2014-06-01,1
2525 Durant Ave,2100.0,1433142000.0,2015-06-01,1
2525 Durant Ave,2195.0,1433142000.0,2015-06-01,1
2525 Durant Ave,2195.0,1433142000.0,2015-06-01,1
2525 Durant Ave,2995.0,1433142000.0,2015-06-01,1
2525 Durant Ave,2233.0,1401606000.0,2014-06-01,1
2533 Durant Ave,3400.0,1433142000.0,2015-06-01,2
2533 Durant Ave,3450.0,1433487600.0,2015-06-05,1
2533 Durant Ave,1900.0,1434351600.0,2015-06-15,0
2533 Durant Ave,1726.0,1401951600.0,2014-06-05,0
2533 Durant Ave,1726.0,1401951600.0,2014-06-05,0
2533 Durant Ave,1900.0,1434351600.0,2015-06-15,0
2533 Durant Ave,2436.0,1402383600.0,2014-06-10,1
2533 Durant Ave,1900.0,1435734000.0,2015-07-01,0
2533 Durant Ave,2700.0,1433142000.0,2015-06-01,1
2533 Durant Ave,2487.0,1402383600.0,2014-06-10,1
2533 Durant Ave,2750.0,1434783600.0,2015-06-20,1
2533 Durant Ave,2700.0,1433142000.0,2015-06-01,1
2539 Durant Ave,1450.0,1433142000.0,2015-06-01,0
2539 Durant Ave,1350.0,1433142000.0,2015-06-01,0
2539 Durant Ave,1750.0,1433142000.0,2015-06-01,0
2539 Durant Ave,1650.0,1433142000.0,2015-06-01,0
2539 Durant Ave,1720.0,1401606000.0,2014-06-01,1
2539 Durant Ave,1750.0,1433142000.0,2015-06-01,0
2539 Durant Ave,1995.0,1433142000.0,2015-06-01,1
2539 Durant Ave,1895.0,1433142000.0,2015-06-01,1
2539 Durant Ave,2030.0,1401606000.0,2014-06-01,1
2539 Durant Ave,1995.0,1433142000.0,2015-06-01,1
2539 Durant Ave,2837.0,1401606000.0,2014-06-01,2
2539 Durant Ave,2395.0,1433142000.0,2015-06-01,1
2539 Durant Ave,3045.0,1433142000.0,2015-06-01,2
2539 Durant Ave,2893.0,1401606000.0,2014-06-01,2
2336 Piedmont Ave,500.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,500.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,550.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,550.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,600.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,600.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,600.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,600.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,600.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,600.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,650.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,650.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,650.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,650.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,650.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,650.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,800.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,650.0,1439708400.0,2015-08-16,1
2336 Piedmont Ave,1224.0,1439708400.0,2015-08-16,1
2330 Warring St,1800.0,1438412400.0,2015-08-01,1
2330 Warring St,964.0,1401606000.0,2014-06-01,0
2330 Warring St,2400.0,1433142000.0,2015-06-01,2
2330 Warring St,2400.0,1433487600.0,2015-06-05,2
2330 Warring St,2309.0,1401606000.0,2014-06-01,3
2330 Warring St,2400.0,1433314800.0,2015-06-03,2
2330 Warring St,3603.0,1401606000.0,2014-06-01,3
2901 Channing Way,1230.0,1420099200.0,2015-01-01,0
2901 Channing Way,812.0,1412146800.0,2014-10-01,0
2901 Channing Way,954.0,1404198000.0,2014-07-01,1
2901 Channing Way,1370.0,1410850800.0,2014-09-16,0
2901 Channing Way,1523.0,1402729200.0,2014-06-14,1
2399 Prospect St,1675.0,1404198000.0,2014-07-01,0
2399 Prospect St,1497.0,1395644400.0,2014-03-24,0
2399 Prospect St,1750.0,1426143600.0,2015-03-12,0
2399 Prospect St,1726.0,1394866800.0,2014-03-15,0
2399 Prospect St,1750.0,1433142000.0,2015-06-01,0
2399 Prospect St,1750.0,1425970800.0,2015-03-10,0
36 Panoramic Way,1150.0,1425884400.0,2015-03-09,0
2605 Durant Ave,690.0,1402815600.0,2014-06-15,0
2605 Durant Ave,650.0,1401606000.0,2014-06-01,0
2605 Durant Ave,710.0,1393660800.0,2014-03-01,0
2605 Durant Ave,700.0,1404198000.0,2014-07-01,0
2701 Durant Ave,960.0,1433142000.0,2015-06-01,0
2701 Durant Ave,950.0,1433142000.0,2015-06-01,0
2701 Durant Ave,990.0,1414825200.0,2014-11-01,0
2701 Durant Ave,980.0,1443682800.0,2015-10-01,0
2701 Durant Ave,1000.0,1441090800.0,2015-09-01,0
2701 Durant Ave,1000.0,1441090800.0,2015-09-01,0
2701 Durant Ave,1000.0,1435734000.0,2015-07-01,0
2701 Durant Ave,1000.0,1433142000.0,2015-06-01,0
2701 Durant Ave,1000.0,1433142000.0,2015-06-01,0
2701 Durant Ave,1000.0,1433142000.0,2015-06-01,0
2701 Durant Ave,1421.0,1401606000.0,2014-06-01,1
2701 Durant Ave,1005.0,1401606000.0,2014-06-01,0
2701 Durant Ave,1000.0,1421308800.0,2015-01-15,0
2701 Durant Ave,1421.0,1401606000.0,2014-06-01,1
2701 Durant Ave,1015.0,1401606000.0,2014-06-01,0
