,Unnamed: 0,address,bathrooms,bedrooms,latitude,longitude,sqft,price per room,distance,avg_rating,#cafes,#pubs,edge_distance
1325,1325,2428 Ellsworth St,0,0,37.865156,-122.26349,0,2341,0.527,4.05,1,1,0.553777883632
1326,1326,2428 McGee Ave,0,0,37.863495,-122.27707,0,1175,1.131,4.05,3,2,1.27239091308
1327,1327,2428 Milvia St,0,0,37.864355,-122.270058,0,1925,0.788,4.1,1,2,0.815513965816
1328,1328,2429 San Pablo Ave,0,0,37.861835,-122.289425,0,1450,1.784,4.1,6,1,2.28511429319
1329,1329,2429 Shattuck Ave,0,0,37.865241,-122.267086,0,1481,0.63,4.125,1,2,0.646038420348
1330,1330,2430 8th St,0,0,37.861001,-122.293476,0,1200,2.011,4.075,5,2,2.64593889118
1331,1331,2430 Dwight Way,0,0,37.864815,-122.259152,0,1699,0.503,4.05,0,0,0.436984656069
1332,1332,2430 Prospect St,0,0,37.867003,-122.25002,0,2243,0.625,4.075,1,1,0.739704030908
1333,1333,2431 7th St,0,0,37.860949,-122.293938,0,1117,2.036,4.075,5,2,2.6852058627
1334,1334,2431 9th St,1,2,37.861875,-122.292427,600,1347,1.935,4.075,5,2,2.52197219866
1335,1335,2431 Ellsworth St,0,0,37.865077,-122.262741,0,2776,0.517,4.025,1,0,0.517281681893
1336,1336,2432 7th St,0,0,37.860766,-122.294551,0,1342,2.071,4.075,5,1,2.74262480164
1337,1337,2432 Fulton Street,2,4,37.865129,-122.265869,1450,1400,0.595,4.125,1,2,0.653479339706
1338,1338,2433 7th St,0,0,37.860881,-122.293923,0,1400,2.037,4.075,5,2,2.6871686512
1339,1339,2433 Grant St,0,0,37.863745,-122.27412,0,1636,0.987,4.025,2,2,1.0690924914
1340,1340,2433 Warring St,0,0,37.866727,-122.250322,0,1300,0.623,4.075,0,0,0.752150552839
1341,1341,2434 8th St,0,0,37.860917,-122.293447,0,2000,2.012,4.075,5,2,2.64757410453
1342,1342,2434 Fulton Street,1,2,37.865104,-122.265866,1050,1700,0.596,4.125,1,2,0.656267632628
1343,1343,2435 9th St,0,0,37.861205,-122.291617,0,2132,1.912,4.075,5,2,2.48874917633
1344,1344,2435 College Ave,0,0,37.866269,-122.253725,0,1411,0.511,4.075,0,0,0.547652246806
1345,1345,2435 Grant St,0,0,37.863605,-122.274106,0,1588,0.992,4.025,2,2,1.08009834655
1346,1346,2435 Haste St,0,0,37.866195,-122.259336,0,893,0.408,4.05,4,2,0.284132610657
1347,1347,2435 Haste Street,386,1,37.86593,-122.260782,386,1250,0.432,3.95,3,1,0.34541732313
1348,1348,2435 Hilgard Ave,0,0,37.878723,-122.262134,0,3559,0.479,4.025,3,0,0.433302324387
1349,1349,2435 Jefferson Ave,0,0,37.863383,-122.277514,0,1679,1.155,4.05,3,2,1.31008633961
1350,1350,2436 10th St,0,0,37.861212,-122.291147,0,2487,1.888,4.075,5,1,2.45136509586
1351,1351,2436 8th St,0,0,37.860826,-122.29341,0,1895,2.012,4.075,5,2,2.64894110859
1352,1352,2436 California St,0,0,37.862924,-122.279317,0,2538,1.256,4.1,3,2,1.46523053157
1353,1353,2437 Dwight Way,0,0,37.86532,-122.259031,0,1820,0.469,4.05,0,0,0.380879655126
1354,1354,2437 Piedmont Ave,0,0,37.866503,-122.251245,0,3034,0.593,3.9,3,1,0.734769854928
1355,1355,2437 Warring St,0,0,37.866604,-122.250292,0,1579,0.629,3.975,4,2,0.765342055019
1356,1356,2439 Dwight Way,0,0,37.865148,-122.258967,0,1820,0.481,4.05,0,0,0.400152623409
1357,1357,2442 Piedmont Ave,0,0,37.866365,-122.251835,0,2639,0.575,3.95,0,0,0.691983296008
1358,1358,2443 Derby St,0,0,37.861741,-122.258045,0,4100,0.719,4.025,1,0,0.78455167239
1359,1359,2444 Hilgard Ave,0,0,37.878244,-122.261856,0,2193,0.443,4.15,7,0,0.378154223574
1360,1360,2446 Dana St,0,0,37.86496,-122.261005,0,2750,0.5,4.05,0,0,0.452317862557
1361,1361,2447 8th St,0,0,37.860773,-122.292708,0,1885,1.978,4.075,5,2,2.59592087425
1362,1362,2447 Derby St,0,0,37.861718,-122.257692,0,2750,0.723,4.025,1,0,0.791397243667
1363,1363,2449 10th St,0,0,37.861159,-122.290451,0,2028,1.855,4.075,5,1,2.39944749416
1364,1364,2449 Dwight Way,0,0,37.865203,-122.258644,0,1414,0.478,4.05,0,0,0.396002860121
1365,1365,2450 Milvia St,0,0,37.863869,-122.270211,0,1875,0.817,4.1,1,2,0.870250122388
1366,1366,2451 Le Conte Ave,0,0,37.877061,-122.261609,0,1639,0.361,4.025,4,0,0.245911495232
1367,1367,2451 LE CONTE AVE,0,1,37.876533,-122.26196,0,1995,0.334,4.15,6,0,0.189817493324
1368,1368,2455 Hilgard Ave,0,0,37.878766,-122.261792,0,3096,0.477,4.15,6,0,0.43587380207
1369,1369,2456 Hilgard Ave,0,0,37.878267,-122.261684,0,1507,0.442,4.15,6,0,0.380119147107
1370,1370,2456 Parker St,0,0,37.863142,-122.25797,0,2192,0.624,4.05,1,0,0.631144291194
1371,1371,2460 Parker St,0,0,37.863287,-122.25779,0,2192,0.615,4.05,1,0,0.618012848832
1372,1372,2461 Warring St,0,0,37.866394,-122.250118,0,2137,0.645,4.1,1,2,0.793196751284
1373,1373,2461 WARRING STREET,2,2,37.866939,-122.250434,975,1650,0.609,3.95,0,0,0.726810250503
1374,1374,2466 Hilgard Ave,0,0,37.878464,-122.261547,0,1498,0.453,4.1,6,0,0.401988941168
1375,1375,2467 Warring St,0,0,37.866126,-122.250226,0,3163,0.652,4.125,1,2,0.814744784485
1376,1376,2468 Bancroft Way,0,0,37.868459,-122.259885,0,1761,0.252,4.125,1,2,0.0744915708551
1377,1377,2468 Bancroft Way,0,1,37.868764,-122.260423,0,1825,0.236,3.975,2,2,0.114686934066
1378,1378,2471 Cedar St,0,0,37.879612,-122.261723,0,4568,0.532,4.1,6,0,0.529756893394
1379,1379,2472 Virginia St,0,0,37.877482,-122.261158,0,2928,0.382,4.1,6,0,0.295309655859
1380,1380,2477 Virginia St,0,0,37.877959,-122.261356,0,2191,0.417,4.15,6,0,0.346460271191
1381,1381,2477 Virginia Street,0,2,37.87758,-122.261551,0,1550,0.394,4.0,3,0,0.303668714601
1382,1382,2490 Channing Way,0,1,37.867093,-122.259636,0,950,0.346,3.925,1,0,0.189169663077
1383,1383,2491 Ellsworth St,0,0,37.864789,-122.262771,0,1981,0.536,4.025,1,0,0.544443340907
1384,1384,2491 Ellsworth Street,1,1,37.864775,-122.262726,750,2485,0.536,4.025,1,0,0.543388491832
1385,1385,2500 Dana St,0,0,37.864641,-122.260975,0,1900,0.521,4.05,0,0,0.484611493972
1386,1386,2500 Durant Ave,0,0,37.867621,-122.258655,0,2530,0.312,3.95,0,0,0.131299147146
1387,1387,2501 Benvenue Ave,0,0,37.865307,-122.254919,0,1732,0.531,4.0,0,0,0.531031634021
1388,1388,2501 Dana Street,0,2,37.864656,-122.260408,1130,1800,0.516,4.05,0,0,0.46857560277
1389,1389,2503 Ellsworth St,0,0,37.864367,-122.2628,0,1457,0.564,4.025,1,0,0.584427153025
1390,1390,2504 College Ave,0,0,37.8655,-122.254075,0,2632,0.543,4.125,1,2,0.571113846558
1391,1391,2504 Dana Street - 3,3,6,37.864766,-122.26122,1765,1350,0.515,4.05,0,0,0.479410527005
1392,1392,2505 Virginia St,0,0,37.877977,-122.260463,0,2594,0.409,4.025,3,0,0.361861021036
1393,1393,2506 Dwight Way - B,1,2,37.865326,-122.258723,629,1700,0.469,4.05,0,0,0.381708961149
1394,1394,2506 Shattuck Ave,0,0,37.863661,-122.267746,0,2459,0.737,4.15,1,2,0.828525224436
1395,1395,2507 Ellsworth St,0,0,37.864212,-122.262742,0,1700,0.573,4.025,1,0,0.596128886817
1396,1396,2508 Benvenue Ave,0,0,37.865065,-122.255436,0,1974,0.533,4.0,0,0,0.521431418103
1397,1397,2508 Hillegass Ave,0,0,37.864909,-122.256731,0,2176,0.518,4.025,0,0,0.475198996544
1398,1398,2508 Regent St - B,2,2,37.865179,-122.258364,775,2000,0.481,4.05,0,0,0.401963887573
1399,1399,2508 Ridge Rd,0,0,37.875763,-122.259798,0,1743,0.253,4.175,6,0,0.188066983116
1400,1400,2508 Shattuck Ave,0,0,37.863613,-122.26764,0,2459,0.737,4.15,1,2,0.832256618754
1401,1401,2509 Dana St,0,0,37.864444,-122.260352,0,941,0.531,4.05,0,0,0.490377685904
1402,1402,2510 Bancroft Way,0,0,37.868538,-122.258769,0,2241,0.249,4.0,2,2,0.0381778375354
1403,1403,2510 College Ave,0,0,37.865248,-122.254008,0,3075,0.559,3.975,0,0,0.593654698692
1404,1404,2510 Regent St,0,0,37.864808,-122.257949,0,1968,0.51,4.05,0,0,0.449607505144
1405,1405,2511 Dwight Way,0,0,37.865475,-122.257987,0,1950,0.464,3.975,0,0,0.37686265926
1406,1406,2511 Fulton St,0,0,37.863994,-122.265015,0,2719,0.636,4.075,1,1,0.739789559447
1407,1407,2511 Hearst Ave,0,0,37.875429,-122.259581,0,1534,0.229,4.1,5,0,0.188679534411
1408,1408,2511 Hearst Ave.,1,1,37.875209,-122.2597,200,1250,0.214,4.0,3,0,0.171612670538
1409,1409,2511 Parker St,0,0,37.863577,-122.257061,0,2197,0.603,4.05,1,0,0.602363910213
1410,1410,2511 Parker st,0,1,37.863536,-122.258058,0,1995,0.596,4.05,1,0,0.586649955363
1411,1411,2511 Piedmont Ave,0,0,37.865712,-122.251348,0,2233,0.626,3.95,3,1,0.760963104594
1412,1412,2513 Piedmont Ave,0,0,37.865574,-122.25133,0,2233,0.633,4.125,1,2,0.769293058899
1413,1413,2513 Telegraph Ave,0,0,37.86483,-122.258186,0,1801,0.507,4.05,0,0,0.442916260463
1414,1414,2514 College Ave,0,0,37.865097,-122.254226,0,2502,0.562,4.0,0,0,0.590729020816
1415,1415,2514 Piedmont Ave,0,0,37.865318,-122.251668,0,1895,0.633,3.975,0,0,0.756965376586
1416,1416,2514 Piedmont Ave.,0,1,37.865783,-122.252179,0,1995,0.591,4.05,1,1,0.692512428673
1417,1417,2515 Benvenue Ave,0,0,37.864984,-122.254763,0,1869,0.554,3.975,0,0,0.566601763519
1418,1418,2515 Dana St,0,0,37.864195,-122.260414,0,1577,0.548,4.05,0,0,0.518591930341
1419,1419,2515 Parker St,0,0,37.863581,-122.256882,0,2197,0.605,4.05,1,0,0.606838866286
1420,1420,2515 Piedmont Ave,0,0,37.865367,-122.251338,0,1810,0.643,3.975,0,0,0.779498147308
1421,1421,2515 Regent St,0,0,37.864711,-122.257272,0,3500,0.524,4.05,0,0,0.476903374677
1422,1422,2516 Piedmont Ave,0,0,37.865183,-122.251656,0,1895,0.641,3.975,0,0,0.765535739229
1423,1423,2516 Piedmont Ave.,0,1,37.865748,-122.252179,0,1895,0.593,3.975,3,1,0.694372180455
1424,1424,2516 Ridge Rd,0,0,37.875964,-122.259768,0,2592,0.267,4.1,6,0,0.203100619978
1425,1425,2517 Regent St,0,0,37.864575,-122.257364,0,2000,0.532,4.05,0,0,0.488552360181
1426,1426,2517 Telegraph Ave,0,0,37.864725,-122.258089,0,1968,0.515,4.05,0,0,0.456008851887
1427,1427,2517 Virginia St,0,0,37.878115,-122.260133,0,1827,0.416,4.15,6,0,0.385337001486
1428,1428,2518 Etna St,0,0,37.864875,-122.253007,0,2800,0.611,3.975,0,0,0.687746869424
1429,1429,2519 College Ave,0,0,37.865057,-122.253492,0,2484,0.586,3.975,0,0,0.641951642238
1430,1430,2519 Parker St,0,0,37.863631,-122.256578,0,2746,0.605,4.025,0,0,0.610808836807
1431,1431,2520 College Ave,0,0,37.864826,-122.254198,0,2689,0.579,3.975,0,0,0.613546868953
1432,1432,2520 Etna St,0,0,37.864763,-122.252995,0,1895,0.618,3.975,0,0,0.696422208384
1433,1433,2520 Hillegass Ave,0,0,37.86447,-122.256706,0,2321,0.548,4.025,0,0,0.520361020009
1434,1434,2520 Regent St,0,0,37.864474,-122.257954,0,1543,0.533,4.05,0,0,0.485759006789
1435,1435,2520 Ridge Rd,0,0,37.87587,-122.259669,0,2592,0.26,4.0,4,0,0.204062894169
1436,1436,2521 College Ave.,0,1,37.865459,-122.254339,0,1600,0.537,4.05,0,0,0.556322163147
1437,1437,2521 Piedmont Ave,0,0,37.865068,-122.25129,0,1579,0.66,3.975,0,0,0.799675946687
1438,1438,2521 Piedmont Ave.,1,1,37.865679,-122.252179,710,2095,0.596,4.1,1,2,0.698087623702
1439,1439,2521 Regent St,0,0,37.864431,-122.257355,0,1398,0.542,4.05,0,0,0.504020498025
1440,1440,2521 San Pablo Ave,0,0,37.860743,-122.289095,0,1370,1.799,4.05,6,1,2.31657539788
1441,1441,2522 Hilgard Ave,0,0,37.878518,-122.260514,0,2900,0.446,4.15,6,0,0.418981316571
1442,1442,2522 Piedmont Ave,0,0,37.865027,-122.251872,0,2034,0.641,3.975,0,0,0.758682891057
1443,1443,2523 Ridge Rd,0,0,37.876397,-122.259555,0,2134,0.296,4.15,6,0,0.248740480453
1444,1444,2524 Benvenue Ave,0,0,37.864605,-122.255285,0,1879,0.566,4.0,0,0,0.570197670301
1445,1445,2525 Ashby Ave,0,0,37.856909,-122.255738,0,1979,1.068,4.025,2,0,1.34935718225
1446,1446,2525 Durant Ave,0,0,37.868249,-122.257767,0,1785,0.282,4.1,1,2,0.130690758141
1447,1447,2525 Durant Ave.,0,1,37.867966,-122.259046,0,2495,0.286,4.025,2,2,0.0867248679406
1448,1448,2525 Le Conte Ave,0,0,37.877151,-122.260219,0,2824,0.35,4.05,3,0,0.283228161296
1449,1449,2525 Piedmont Ave,0,0,37.864857,-122.251228,0,1306,0.673,3.975,0,0,0.816539032453
1450,1450,2525 Piedmont Avenue,0,1,37.864995,-122.251225,0,1550,0.666,3.975,0,0,0.808742663609
1451,1451,2525 Regent St,0,0,37.864288,-122.257339,0,1494,0.552,4.05,0,0,0.519601308166
1452,1452,2525 Stuart St,0,0,37.859971,-122.256162,0,1699,0.856,3.975,2,0,1.00966709866
1453,1453,2529 Benvenue Ave,0,0,37.86451,-122.254722,0,1761,0.585,4.0,0,0,0.608832752187
1454,1454,2529 Dana St,0,0,37.863684,-122.260273,0,1650,0.582,4.05,0,0,0.571850266133
1455,1455,2529 Ellsworth St,0,0,37.863529,-122.262572,0,1904,0.615,4.025,1,0,0.654556220402
1456,1456,2529 Fulton St,0,0,37.863202,-122.264925,0,2741,0.683,4.05,1,1,0.800002634644
1457,1457,2530 Hillegass Ave,0,0,37.864178,-122.256771,0,2022,0.566,4.025,0,0,0.548017540622
1458,1458,2531 Benvenue Ave,0,0,37.864363,-122.254951,0,1138,0.588,4.0,0,0,0.609284820041
1459,1459,2531 Regent St,0,0,37.864145,-122.257326,0,1167,0.561,4.05,0,0,0.535127424844
1460,1460,2531 Ridge Rd,0,0,37.876439,-122.25903,0,1282,0.3,3.95,4,1,0.286679977465
1461,1461,2532 College Ave,0,0,37.864554,-122.254172,0,1208,0.596,3.975,0,0,0.636945118962
1462,1462,2532 Dana St,0,0,37.863402,-122.260686,0,1287,0.604,4.05,0,0,0.609898942631
1463,1463,2532 Dwight Way,0,0,37.86511,-122.256864,0,971,0.503,4.025,0,0,0.449984177188
1464,1464,2532 Regent St,0,0,37.863929,-122.257951,0,1320,0.57,4.05,0,0,0.54522093004
1465,1465,2533 Durant Ave,0,0,37.86828,-122.257465,0,2661,0.286,3.925,1,0,0.153956099427
1466,1466,2534 Benvenue Ave,0,0,37.864104,-122.255453,0,2247,0.594,3.975,0,0,0.608132382817
1467,1467,2534 Benvenue Ave,1,1,37.864334,-122.255452,548,2150,0.579,4.0,0,0,0.586627738365
1468,1468,2534 Piedmont Ave,0,0,37.864453,-122.251818,0,2976,0.673,3.95,1,0,0.799074208016
1469,1469,2534 Piedmont Avenue,0,2,37.864233,-122.251697,0,1350,0.689,3.95,1,0,0.822318136452
1470,1470,2535 Chilton Way,0,0,37.86356,-122.259497,0,3150,0.589,4.05,0,0,0.577527109947
1471,1471,2535 College Ave,0,0,37.864298,-122.253589,0,2345,0.627,3.975,0,0,0.692910365535
1472,1472,2535 Ellsworth St,0,0,37.8633,-122.262414,0,2346,0.628,4.025,1,0,0.671129274307
1473,1473,2535 Ellsworth St.,2,2,37.863668,-122.263264,700,1300,0.618,4.025,1,1,0.671793820977
1474,1474,2535 Regent St,0,0,37.864002,-122.257308,0,1787,0.571,4.05,0,0,0.55080401143
1475,1475,2536 College Ave,0,0,37.864365,-122.254124,0,2288,0.609,3.975,0,0,0.655295246711
1476,1476,2536 Fulton St,0,0,37.862979,-122.265123,0,2796,0.701,4.05,1,1,0.830200073243
1477,1477,2536 Piedmont Ave,0,0,37.864333,-122.251734,0,1725,0.683,3.95,1,0,0.812986302666
1478,1478,2536 Piedmont Crescent,0,0,37.865564,-122.250516,0,1725,0.666,3.975,0,0,0.833934758619
1479,1479,2537 Benvenue Ave,0,0,37.864251,-122.254626,0,1740,0.603,3.975,0,0,0.636565641898
1480,1480,2537 Ellsworth St,0,0,37.863181,-122.26239,0,1966,0.636,4.025,1,0,0.682204033162
1481,1481,2537 Fulton St,0,0,37.862887,-122.264625,0,2876,0.695,4.05,1,1,0.81132619405
1482,1482,2537 Regent St,0,0,37.863816,-122.257597,0,2008,0.581,4.05,0,0,0.564107120479
1483,1483,2539 College Ave,0,0,37.864386,-122.253427,0,2345,0.627,3.975,0,0,0.696097868927
1484,1484,2539 Durant Ave,0,0,37.868312,-122.257299,0,2173,0.287,4.125,1,2,0.166700666395
1485,1485,2539 Durant Ave,0,2,37.867991,-122.258792,0,1625,0.286,4.025,2,2,0.0884515794833
1486,1486,2540 Benvenue Ave,0,0,37.863969,-122.255444,0,1738,0.603,3.95,0,0,0.621335254469
1487,1487,2540 College Ave,0,0,37.86408,-122.254124,0,1664,0.626,3.95,0,0,0.679186563165
1488,1488,2540 Regent St,0,0,37.863621,-122.257635,0,2810,0.594,4.05,1,0,0.584450899551
1489,1489,2541 Dana St,0,0,37.863347,-122.260141,0,1794,0.605,4.05,0,0,0.606949939604
1490,1490,2541 Le Conte Ave,0,0,37.877185,-122.259675,0,1909,0.351,4.025,4,0,0.309902402816
1491,1491,2541 Piedmont Ave,0,0,37.864552,-122.251202,0,1619,0.69,3.95,1,0,0.836891738078
1492,1492,2541 Regent St,0,0,37.863717,-122.25728,0,2239,0.591,4.05,0,0,0.581905341514
1493,1493,2545 Benvenue Ave,0,0,37.863973,-122.25467,0,1387,0.619,3.975,0,0,0.658819385085
1494,1494,2546 Warring St,0,0,37.864371,-122.250539,0,3621,0.723,3.95,1,0,0.896590897208
1495,1495,2547 Le Conte Ave,0,0,37.877238,-122.259471,0,1909,0.354,4.0,2,2,0.32482929203
1496,1496,2550 College Ave,0,0,37.863874,-122.254106,0,1649,0.639,3.95,1,0,0.697838806336
1497,1497,2550 Telegraph Ave,0,0,37.864395,-122.258764,0,1699,0.533,4.05,0,0,0.484681526215
1498,1498,2552 Le Conte Ave,0,0,37.876796,-122.259501,0,3058,0.324,4.025,3,1,0.284320927299
1499,1499,2555 Benvenue Ave,0,0,37.863766,-122.254708,0,2563,0.631,3.95,1,0,0.675583383017
1500,1500,2555 Oxford,0,2,37.888925,-122.26838,0,1997,1.258,3.95,3,1,1.67479771442
1501,1501,2555 Virginia St,0,0,37.878175,-122.259703,0,1861,0.419,4.1,6,0,0.405626249909
1502,1502,2555 Virginia Street,1,1,37.87779,-122.260088,580,1880,0.394,4.1,6,0,0.352946510926
1503,1503,2559 Le Conte Ave,0,0,37.877327,-122.259527,0,1909,0.36,4.1,5,0,0.330235825675
1504,1504,2572 Le Conte Ave,0,0,37.876841,-122.259163,0,1624,0.327,4.05,3,0,0.307982522432
1505,1505,2575 Le Conte Ave,0,0,37.877364,-122.25927,0,2295,0.363,4.0,3,0,0.346506091963
1506,1506,260 Caldecott Lane,1,1,37.858202,-122.220991,728,2250,2.312,4.125,2,0,3.35604210654
1507,1507,2601 Channing Way,0,0,37.867499,-122.256302,0,2142,0.362,4.075,1,2,0.283307994833
1508,1508,2601 Etna St,0,0,37.863848,-122.252333,0,1654,0.69,3.95,1,0,0.807068598706
1509,1509,2603 Ellsworth St,0,0,37.862637,-122.262411,0,2750,0.673,4.025,1,0,0.738241774529
1510,1510,2604 Fulton St,0,0,37.862159,-122.265074,0,2233,0.751,4.075,1,1,0.899996338437
1511,1511,2605 Durant Ave,0,0,37.868387,-122.256378,0,688,0.307,4.0,2,2,0.243753915332
1512,1512,2605 Ellsworth St,0,0,37.862528,-122.26244,0,1517,0.68,4.025,1,0,0.750397830197
1513,1513,2606 Benvenue Ave,0,0,37.863232,-122.255017,0,2701,0.659,3.975,1,0,0.710941008141
1514,1514,2607 Ellsworth St,0,0,37.862417,-122.26223,0,1776,0.685,4.025,1,0,0.754917102534
1515,1515,2607 Fulton St,0,0,37.861986,-122.264447,0,2588,0.749,4.05,1,1,0.885429540886
1516,1516,2608 Benvenue Ave,0,0,37.863081,-122.255343,0,3650,0.662,4.0,1,0,0.711702205569
1517,1517,2608 Sacramento St,0,0,37.860275,-122.2807,0,2350,1.419,4.175,5,1,1.74900341032
1518,1518,2609 Ellsworth St,0,0,37.862226,-122.26219,0,3057,0.697,4.025,1,0,0.773525981245
1519,1519,2610 Benvenue Ave,0,0,37.862972,-122.255335,0,3000,0.669,4.0,1,0,0.722776030098
1520,1520,2610 Hillegass Ave,0,0,37.863019,-122.256654,0,2717,0.645,4.05,1,0,0.672464865586
1521,1521,2610 Regent St,0,0,37.862923,-122.257951,0,2576,0.639,4.05,1,0,0.655460756122
1522,1522,2611 Benvenue Ave,0,0,37.863077,-122.254574,0,1800,0.678,3.975,1,0,0.745918293522
1523,1523,2612 Alcatraz Ave,0,0,37.851068,-122.252617,0,2030,1.498,3.95,2,3,2.04718749409
1524,1524,2612 Webster St,0,0,37.855706,-122.254471,0,1500,1.164,4.0,2,0,1.50643192942
1525,1525,2615 Parker St,0,0,37.863651,-122.255564,0,3805,0.621,4.025,1,0,0.646677024338
1526,1526,2615 Regent St,0,0,37.862831,-122.25719,0,3125,0.652,4.05,1,0,0.679067215858
1527,1527,2615 Ridge Rd,0,0,37.876613,-122.257933,0,1925,0.322,4.0,3,0,0.37703685631
1528,1528,2615 Stuart St,0,0,37.860103,-122.255147,0,1825,0.861,3.975,2,0,1.02234464223
1529,1529,2616 Ashby Ave,0,0,37.856566,-122.254714,0,4176,1.103,4.0,2,0,1.40858275864
1530,1530,2617 College Ave,0,0,37.863285,-122.253318,0,1972,0.695,3.975,1,0,0.792413007746
1531,1531,2617 Hillegass Ave,0,0,37.862748,-122.25587,0,3168,0.675,4.0,1,0,0.725272308386
1532,1532,2617 Hillegass Ave,1,3,37.862759,-122.255945,870,1200,0.673,4.0,1,0,0.721579927594
1533,1533,2617 Hillegass Ave.,1,2,37.862725,-122.256052,820,1550,0.673,4.0,1,0,0.721512942693
1534,1534,2617 Hillegass Ave.,1,3,37.862827,-122.255881,810,1100,0.669,4.0,1,0,0.71681771486
1535,1535,2618 College Ave,0,0,37.862875,-122.254029,0,2861,0.703,3.975,1,0,0.791007009472
1536,1536,2618 College Ave,3,4,37.863068,-122.254185,2000,2562,0.687,3.975,1,0,0.765555628251
1537,1537,2618 Hillegass Ave,0,0,37.86273,-122.256626,0,1393,0.665,4.05,1,0,0.703737854642
1538,1538,2618 Hillegass Avenue,0,5,37.863295,-122.256943,0,1399,0.623,4.05,1,0,0.635393507614
1539,1539,2619 Benvenue Ave,0,0,37.862866,-122.254732,0,3136,0.688,3.975,1,0,0.758717972226
1540,1540,2619 Regent St,0,0,37.862695,-122.257174,0,1827,0.661,4.05,1,0,0.694071132261
1541,1541,2620 Benvenue Ave,0,0,37.862768,-122.255204,0,2766,0.685,4.0,1,0,0.74821470888
1542,1542,2620 College Ave,0,0,37.862773,-122.253915,0,2760,0.712,3.95,1,0,0.806025312627
1543,1543,2620 Dana St,0,0,37.862267,-122.260435,0,2113,0.681,4.025,0,0,0.72961425077
1544,1544,2620 Dana St.,0,1,37.862126,-122.26068,0,2200,0.691,4.025,0,0,0.748745688614
1545,1545,2620 Hillegass,0,1,37.863259,-122.256939,0,3195,0.626,4.05,1,0,0.639318786377
1546,1546,2620 Hillegass Ave,0,0,37.862593,-122.256611,0,2171,0.674,4.05,1,0,0.718638987531
1547,1547,2620 Regent St,3,4,37.863159,-122.258139,1750,1623,0.621,4.05,1,0,0.627073644576
1548,1548,2620 Stuart St,0,0,37.859844,-122.254803,0,2975,0.883,3.975,2,0,1.05988879166
1549,1549,2621 Regent St,0,0,37.862558,-122.257162,0,2350,0.67,4.05,1,0,0.709105844704
1550,1550,2622 College,0,1,37.8629,-122.254164,0,995,0.698,3.975,1,0,0.782060099694
1551,1551,2623 Parker St,0,0,37.863669,-122.255216,0,2900,0.627,3.95,1,0,0.660248005951
1552,1552,2625 Regent St,0,0,37.86242,-122.257149,0,2730,0.68,4.05,1,0,0.724279552244
1553,1553,2626 Etna St,0,0,37.863003,-122.252823,0,1825,0.725,3.95,1,0,0.844478923258
1554,1554,2626 Regent St,0,0,37.862241,-122.257776,0,1500,0.687,4.05,1,0,0.732793867286
1555,1555,2627 Ashby Ave,0,0,37.857196,-122.253921,0,2233,1.072,3.975,2,0,1.36304297867
1556,1556,2627 California St,0,0,37.859665,-122.277813,0,1218,1.32,4.175,5,1,1.62520964417
1557,1557,2627 Fulton St,0,0,37.861332,-122.264309,0,1816,0.789,4.05,1,0,0.942037063058
1558,1558,2627 Hillegass Ave,0,0,37.862387,-122.255836,0,2527,0.699,4.0,1,0,0.763477454831
1559,1559,2628 Martin Luthe King Jr Way,0,2,37.860201,-122.271888,0,1450,1.065,4.075,2,1,1.30312221881
1560,1560,2629 Piedmont Ave,0,0,37.863274,-122.251024,0,1850,0.764,3.95,1,0,0.935476974117
1561,1561,2631 Benvenue Ave,0,0,37.862407,-122.254512,0,1230,0.722,3.95,1,0,0.812564984792
1562,1562,2631 College Ave,0,0,37.862817,-122.253273,0,3600,0.725,3.95,1,0,0.835391145899
1563,1563,2632 Regent St,0,0,37.862098,-122.257868,0,2345,0.696,4.05,1,0,0.747268544745
1564,1564,2633 Piedmont Ave,0,0,37.862884,-122.251084,0,1750,0.784,3.95,1,0,0.960375823768
1565,1565,2633 Regent St,0,0,37.862145,-122.257121,0,1370,0.699,4.025,1,0,0.754586028927
1566,1566,2634 College Ave,0,0,37.862483,-122.253881,0,2577,0.731,3.95,1,0,0.834443624455
1567,1567,2635 California St,0,0,37.859511,-122.277801,0,1751,1.326,4.175,5,1,1.63787490269
1568,1568,2635 College Ave,0,0,37.862707,-122.253259,0,2466,0.732,3.95,1,0,0.845826335597
1569,1569,2635 Hillegass Ave,0,0,37.862182,-122.255815,0,3309,0.713,3.975,1,0,0.785319332207
1570,1570,2636 College Ave,0,0,37.862472,-122.253769,0,2577,0.734,3.95,1,0,0.840917092958
1571,1571,2636 Etna St,0,0,37.862588,-122.25278,0,1421,0.751,3.95,1,0,0.882276100061
1572,1572,2636 Warring St,0,0,37.862758,-122.250503,0,2141,0.81,3.95,1,0,1.00765071157
1573,1573,2637 Regent St,0,0,37.86201,-122.257108,0,2094,0.708,4.025,1,0,0.769459750684
1574,1574,2638 Fulton St,0,0,37.861014,-122.264891,0,3069,0.82,4.05,1,1,0.998103417585
